sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO70654,SJ-0194-X,11088,20131112,20131119,20131124,54,1,54
SO70655,BK-T44U-60,26014,20131112,20131119,20131124,1215,1,1215
SO70655,HL-U509-R,26014,20131112,20131119,20131124,35,1,35
SO70655,VE-C304-S,26014,20131112,20131119,20131124,64,1,64
SO70656,BK-T79U-54,24831,20131112,20131119,20131124,2384,1,2384
SO70656,BC-R205,24831,20131112,20131119,20131124,9,1,9
SO70656,WB-H098,24831,20131112,20131119,20131124,5,1,5
SO70657,BK-T79U-54,24987,20131112,20131119,20131124,2384,1,2384
SO70657,TI-T723,24987,20131112,20131119,20131124,29,1,29
SO70658,BK-R19B-48,23828,20131112,20131119,20131124,540,1,540
SO70658,BC-R205,23828,20131112,20131119,20131124,9,1,9
SO70659,BK-R19B-52,23850,20131112,20131119,20131124,540,1,540
SO70660,BK-R64Y-42,21704,20131112,20131119,20131124,1120,1,1120
SO70660,TI-R628,21704,20131112,20131119,20131124,25,1,25
SO70660,TT-R982,21704,20131112,20131119,20131124,4,1,4
SO70660,PK-7098,21704,20131112,20131119,20131124,2,1,2
SO70661,BK-R64Y-48,21607,20131112,20131119,20131124,1120,1,1120
SO70662,BK-R64Y-40,21645,20131112,20131119,20131124,1120,1,1120
SO70662,CA-1098,21645,20131112,20131119,20131124,9,1,9
SO70662,SJ-0194-L,21645,20131112,20131119,20131124,54,1,54
SO70663,BK-R79Y-40,21289,20131112,20131119,20131124,1701,1,1701
SO70663,SJ-0194-M,21289,20131112,20131119,20131124,54,1,54
SO70663,CA-1098,21289,20131112,20131119,20131124,9,1,9
SO70664,BK-R64Y-42,25576,20131112,20131119,20131124,1120,1,1120
SO70664,LJ-0192-X,25576,20131112,20131119,20131124,50,1,50
SO70665,BK-R64Y-38,28569,20131112,20131119,20131124,1120,1,1120
SO70665,HL-U509-R,28569,20131112,20131119,20131124,35,1,35
SO70666,BK-R64Y-44,25506,20131112,20131119,20131124,1120,1,1120
SO70666,HL-U509-R,25506,20131112,20131119,20131124,35,1,35
SO70667,BK-R64Y-38,20882,20131112,20131119,20131124,1120,1,1120
SO70667,LJ-0192-S,20882,20131112,20131119,20131124,50,1,50
SO70668,BK-R19B-52,25528,20131112,20131119,20131124,540,1,540
SO70668,TI-R092,25528,20131112,20131119,20131124,21,1,21
SO70668,TT-R982,25528,20131112,20131119,20131124,4,1,4
SO70669,BK-R19B-52,25548,20131112,20131119,20131124,540,1,540
SO70669,VE-C304-L,25548,20131112,20131119,20131124,64,1,64
SO70670,CA-1098,23909,20131112,20131119,20131124,9,1,9
SO70670,BK-R19B-52,23909,20131112,20131119,20131124,540,1,540
SO70671,BK-T18U-58,11038,20131112,20131119,20131124,742,1,742
SO70672,BK-T79Y-46,13089,20131112,20131119,20131124,2384,1,2384
SO70672,HL-U509-R,13089,20131112,20131119,20131124,35,1,35
SO70673,BK-T79U-60,27870,20131112,20131119,20131124,2384,1,2384
SO70673,HL-U509-R,27870,20131112,20131119,20131124,35,1,35
SO70674,TI-M602,17314,20131113,20131120,20131125,30,1,30
SO70674,TT-M928,17314,20131113,20131120,20131125,5,1,5
SO70674,HL-U509-R,17314,20131113,20131120,20131125,35,1,35
SO70675,CA-1098,26766,20131113,20131120,20131125,9,1,9
SO70675,SH-W890-L,26766,20131113,20131120,20131125,70,1,70
SO70676,SH-W890-L,21381,20131113,20131120,20131125,70,1,70
SO70677,TT-R982,25906,20131113,20131120,20131125,4,1,4
SO70677,PK-7098,25906,20131113,20131120,20131125,2,1,2
SO70678,SJ-0194-S,14521,20131113,20131120,20131125,54,1,54
SO70679,TT-T092,28926,20131113,20131120,20131125,5,1,5
SO70679,PK-7098,28926,20131113,20131120,20131125,2,1,2
SO70680,PK-7098,15828,20131113,20131120,20131125,2,1,2
SO70680,RA-H123,15828,20131113,20131120,20131125,120,1,120
SO70681,PK-7098,15437,20131113,20131120,20131125,2,1,2
SO70682,BK-M68B-46,20598,20131113,20131120,20131125,2295,1,2295
SO70682,FE-6654,20598,20131113,20131120,20131125,22,1,22
SO70683,BK-M68B-38,14831,20131113,20131120,20131125,2295,1,2295
SO70683,BC-M005,14831,20131113,20131120,20131125,10,1,10
SO70683,WB-H098,14831,20131113,20131120,20131125,5,1,5
SO70683,GL-H102-L,14831,20131113,20131120,20131125,24,1,24
SO70684,PK-7098,11633,20131113,20131120,20131125,2,1,2
SO70685,PK-7098,11211,20131113,20131120,20131125,2,1,2
SO70686,TT-R982,27376,20131113,20131120,20131125,4,1,4
SO70686,PK-7098,27376,20131113,20131120,20131125,2,1,2
SO70687,TI-T723,11287,20131113,20131120,20131125,29,1,29
SO70687,TT-T092,11287,20131113,20131120,20131125,5,1,5
SO70688,TI-T723,27048,20131113,20131120,20131125,29,1,29
SO70688,TT-T092,27048,20131113,20131120,20131125,5,1,5
SO70688,PK-7098,27048,20131113,20131120,20131125,2,1,2
SO70689,TI-R982,24407,20131113,20131120,20131125,33,1,33
SO70689,TT-R982,24407,20131113,20131120,20131125,4,1,4
SO70689,HL-U509,24407,20131113,20131120,20131125,35,1,35
SO70690,BC-M005,21689,20131113,20131120,20131125,10,1,10
SO70690,WB-H098,21689,20131113,20131120,20131125,5,1,5
SO70691,WB-H098,15172,20131113,20131120,20131125,5,1,5
SO70691,BC-M005,15172,20131113,20131120,20131125,10,1,10
SO70691,HY-1023-70,15172,20131113,20131120,20131125,55,1,55
SO70692,WB-H098,20101,20131113,20131120,20131125,5,1,5
SO70692,HY-1023-70,20101,20131113,20131120,20131125,55,1,55
SO70692,CL-9009,20101,20131113,20131120,20131125,8,1,8
SO70693,WB-H098,17145,20131113,20131120,20131125,5,1,5
SO70693,SO-R809-M,17145,20131113,20131120,20131125,9,1,9
SO70694,TT-M928,14506,20131113,20131120,20131125,5,1,5
SO70694,HL-U509-B,14506,20131113,20131120,20131125,35,1,35
SO70695,FE-6654,13463,20131113,20131120,20131125,22,1,22
SO70695,HL-U509,13463,20131113,20131120,20131125,35,1,35
SO70695,LJ-0192-X,13463,20131113,20131120,20131125,50,1,50
SO70696,TT-M928,21535,20131113,20131120,20131125,5,1,5
SO70696,TI-M602,21535,20131113,20131120,20131125,30,1,30
SO70696,HL-U509,21535,20131113,20131120,20131125,35,1,35
SO70697,SJ-0194-L,26213,20131113,20131120,20131125,54,1,54
SO70697,CA-1098,26213,20131113,20131120,20131125,9,1,9
SO70698,TT-R982,27925,20131113,20131120,20131125,4,1,4
SO70698,HL-U509-B,27925,20131113,20131120,20131125,35,1,35
SO70699,TT-R982,26999,20131113,20131120,20131125,4,1,4
SO70699,SJ-0194-X,26999,20131113,20131120,20131125,54,1,54
SO70700,TI-T723,22702,20131113,20131120,20131125,29,1,29
SO70701,TT-T092,17708,20131113,20131120,20131125,5,1,5
SO70701,GL-H102-S,17708,20131113,20131120,20131125,24,1,24
SO70702,TI-M823,11232,20131113,20131120,20131125,35,1,35
SO70702,PK-7098,11232,20131113,20131120,20131125,2,1,2
SO70703,TI-M823,11978,20131113,20131120,20131125,35,1,35
SO70703,TT-M928,11978,20131113,20131120,20131125,5,1,5
SO70704,TI-M823,12147,20131113,20131120,20131125,35,1,35
SO70704,TT-M928,12147,20131113,20131120,20131125,5,1,5
SO70704,PK-7098,12147,20131113,20131120,20131125,2,1,2
SO70704,CL-9009,12147,20131113,20131120,20131125,8,1,8
SO70704,RA-H123,12147,20131113,20131120,20131125,120,1,120
SO70705,TI-M823,12795,20131113,20131120,20131125,35,1,35
SO70705,TT-M928,12795,20131113,20131120,20131125,5,1,5
SO70705,PK-7098,12795,20131113,20131120,20131125,2,1,2
SO70706,TT-M928,12199,20131113,20131120,20131125,5,1,5
SO70706,TI-M823,12199,20131113,20131120,20131125,35,1,35
SO70706,HL-U509-B,12199,20131113,20131120,20131125,35,1,35
SO70707,TI-M823,14455,20131113,20131120,20131125,35,1,35
SO70707,TT-M928,14455,20131113,20131120,20131125,5,1,5
SO70707,HL-U509-B,14455,20131113,20131120,20131125,35,1,35
SO70708,TI-M823,12063,20131113,20131120,20131125,35,1,35
SO70709,TT-M928,15007,20131113,20131120,20131125,5,1,5
SO70709,TI-M823,15007,20131113,20131120,20131125,35,1,35
SO70709,HL-U509-B,15007,20131113,20131120,20131125,35,1,35
SO70709,LJ-0192-M,15007,20131113,20131120,20131125,50,1,50
SO70710,LJ-0192-M,12389,20131113,20131120,20131125,50,1,50
SO70711,BK-M68B-38,13385,20131113,20131120,20131125,2295,1,2295
SO70711,FE-6654,13385,20131113,20131120,20131125,22,1,22
SO70711,WB-H098,13385,20131113,20131120,20131125,5,1,5
SO70711,BC-M005,13385,20131113,20131120,20131125,10,1,10
SO70711,HL-U509-B,13385,20131113,20131120,20131125,35,1,35
SO70712,BK-M68B-46,17462,20131113,20131120,20131125,2295,1,2295
SO70712,TT-M928,17462,20131113,20131120,20131125,5,1,5
SO70712,TI-M823,17462,20131113,20131120,20131125,35,1,35
SO70713,BK-M68B-38,17425,20131113,20131120,20131125,2295,1,2295
SO70713,BC-M005,17425,20131113,20131120,20131125,10,1,10
SO70713,WB-H098,17425,20131113,20131120,20131125,5,1,5
SO70713,HL-U509,17425,20131113,20131120,20131125,35,1,35
SO70713,LJ-0192-X,17425,20131113,20131120,20131125,50,1,50
SO70714,BK-M68B-38,16916,20131113,20131120,20131125,2295,1,2295
SO70714,TI-M823,16916,20131113,20131120,20131125,35,1,35
SO70714,TT-M928,16916,20131113,20131120,20131125,5,1,5
SO70714,FE-6654,16916,20131113,20131120,20131125,22,1,22
SO70714,WB-H098,16916,20131113,20131120,20131125,5,1,5
SO70714,BC-M005,16916,20131113,20131120,20131125,10,1,10
SO70714,SJ-0194-X,16916,20131113,20131120,20131125,54,1,54
SO70714,CA-1098,16916,20131113,20131120,20131125,9,1,9
SO70715,BK-M38S-38,15325,20131113,20131120,20131125,769,1,769
SO70715,TI-M602,15325,20131113,20131120,20131125,30,1,30
SO70715,PK-7098,15325,20131113,20131120,20131125,2,1,2
SO70716,BK-M38S-42,15339,20131113,20131120,20131125,769,1,769
SO70716,SH-W890-L,15339,20131113,20131120,20131125,70,1,70
SO70717,BK-M68B-38,17423,20131113,20131120,20131125,2295,1,2295
SO70717,PK-7098,17423,20131113,20131120,20131125,2,1,2
SO70718,BK-M68S-46,17134,20131113,20131120,20131125,2320,1,2320
SO70718,FE-6654,17134,20131113,20131120,20131125,22,1,22
SO70718,HL-U509-B,17134,20131113,20131120,20131125,35,1,35
SO70719,BK-M68S-46,16979,20131113,20131120,20131125,2320,1,2320
SO70719,PK-7098,16979,20131113,20131120,20131125,2,1,2
SO70720,BK-M68B-42,17412,20131113,20131120,20131125,2295,1,2295
SO70720,RA-H123,17412,20131113,20131120,20131125,120,1,120
SO70721,BK-M68S-46,17413,20131113,20131120,20131125,2320,1,2320
SO70721,FE-6654,17413,20131113,20131120,20131125,22,1,22
SO70721,WB-H098,17413,20131113,20131120,20131125,5,1,5
SO70721,BC-M005,17413,20131113,20131120,20131125,10,1,10
SO70721,CA-1098,17413,20131113,20131120,20131125,9,1,9
SO70722,BK-T18Y-44,27776,20131113,20131120,20131125,742,1,742
SO70722,SO-R809-L,27776,20131113,20131120,20131125,9,1,9
SO70723,BK-T18Y-50,27808,20131113,20131120,20131125,742,1,742
SO70723,TI-T723,27808,20131113,20131120,20131125,29,1,29
SO70723,TT-T092,27808,20131113,20131120,20131125,5,1,5
SO70723,HY-1023-70,27808,20131113,20131120,20131125,55,1,55
SO70723,HL-U509,27808,20131113,20131120,20131125,35,1,35
SO70724,BK-T18U-58,12123,20131113,20131120,20131125,742,1,742
SO70724,HL-U509-R,12123,20131113,20131120,20131125,35,1,35
SO70725,BK-T79Y-60,29359,20131113,20131120,20131125,2384,1,2384
SO70725,TT-T092,29359,20131113,20131120,20131125,5,1,5
SO70725,TI-T723,29359,20131113,20131120,20131125,29,1,29
SO70725,HL-U509-R,29359,20131113,20131120,20131125,35,1,35
SO70726,BK-R79Y-48,24367,20131113,20131120,20131125,1701,1,1701
SO70726,HL-U509,24367,20131113,20131120,20131125,35,1,35
SO70727,BK-R79Y-42,22178,20131113,20131120,20131125,1701,1,1701
SO70727,HL-U509-R,22178,20131113,20131120,20131125,35,1,35
SO70727,SJ-0194-X,22178,20131113,20131120,20131125,54,1,54
SO70728,BK-R19B-52,25922,20131113,20131120,20131125,540,1,540
SO70728,HL-U509-B,25922,20131113,20131120,20131125,35,1,35
SO70729,BK-M18B-48,18204,20131113,20131120,20131125,540,1,540
SO70729,BC-M005,18204,20131113,20131120,20131125,10,1,10
SO70729,WB-H098,18204,20131113,20131120,20131125,5,1,5
SO70730,BK-M68S-38,13106,20131113,20131120,20131125,2320,1,2320
SO70730,HY-1023-70,13106,20131113,20131120,20131125,55,1,55
SO70731,BK-M68S-42,15799,20131113,20131120,20131125,2320,1,2320
SO70731,FE-6654,15799,20131113,20131120,20131125,22,1,22
SO70731,BC-M005,15799,20131113,20131120,20131125,10,1,10
SO70732,BK-T18Y-50,25364,20131113,20131120,20131125,742,1,742
SO70732,BC-R205,25364,20131113,20131120,20131125,9,1,9
SO70733,BK-T79U-46,27543,20131113,20131120,20131125,2384,1,2384
SO70733,HL-U509,27543,20131113,20131120,20131125,35,1,35
SO70734,BK-T79Y-54,15395,20131113,20131120,20131125,2384,1,2384
SO70734,HL-U509-B,15395,20131113,20131120,20131125,35,1,35
SO70735,BK-T79U-46,27671,20131113,20131120,20131125,2384,1,2384
SO70735,HL-U509-R,27671,20131113,20131120,20131125,35,1,35
SO70736,BK-R19B-44,23708,20131113,20131120,20131125,540,1,540
SO70736,HL-U509-B,23708,20131113,20131120,20131125,35,1,35
SO70737,BK-R19B-48,23852,20131113,20131120,20131125,540,1,540
SO70737,BC-R205,23852,20131113,20131120,20131125,9,1,9
SO70737,WB-H098,23852,20131113,20131120,20131125,5,1,5
SO70737,HL-U509-B,23852,20131113,20131120,20131125,35,1,35
SO70738,BK-R64Y-38,21807,20131113,20131120,20131125,1120,1,1120
SO70739,BK-R64Y-48,21812,20131113,20131120,20131125,1120,1,1120
SO70739,HL-U509,21812,20131113,20131120,20131125,35,1,35
SO70740,BK-R64Y-38,21637,20131113,20131120,20131125,1120,1,1120
SO70740,HL-U509-B,21637,20131113,20131120,20131125,35,1,35
SO70741,BK-R79Y-44,18684,20131113,20131120,20131125,1701,1,1701
SO70741,SJ-0194-L,18684,20131113,20131120,20131125,54,1,54
SO70742,BK-R64Y-40,21051,20131113,20131120,20131125,1120,1,1120
SO70743,BK-R64Y-40,28520,20131113,20131120,20131125,1120,1,1120
SO70743,HL-U509-R,28520,20131113,20131120,20131125,35,1,35
SO70744,BK-R64Y-44,20980,20131113,20131120,20131125,1120,1,1120
SO70744,SJ-0194-L,20980,20131113,20131120,20131125,54,1,54
SO70744,GL-H102-L,20980,20131113,20131120,20131125,24,1,24
SO70745,BK-R19B-44,13558,20131113,20131120,20131125,540,1,540
SO70746,BK-R19B-58,28424,20131113,20131120,20131125,540,1,540
SO70746,GL-H102-S,28424,20131113,20131120,20131125,24,1,24
SO70747,BK-R19B-44,25455,20131113,20131120,20131125,540,1,540
SO70747,TI-R092,25455,20131113,20131120,20131125,21,1,21
SO70747,TT-R982,25455,20131113,20131120,20131125,4,1,4
SO70748,BK-T18Y-44,11031,20131113,20131120,20131125,742,1,742
SO70748,WB-H098,11031,20131113,20131120,20131125,5,1,5
SO70748,BC-R205,11031,20131113,20131120,20131125,9,1,9
SO70749,BK-T18Y-54,14676,20131113,20131120,20131125,742,1,742
SO70750,BK-T79U-46,13620,20131113,20131120,20131125,2384,1,2384
SO70750,HL-U509-B,13620,20131113,20131120,20131125,35,1,35
SO70751,BK-T79U-46,13626,20131113,20131120,20131125,2384,1,2384
SO70751,HL-U509-R,13626,20131113,20131120,20131125,35,1,35
SO70751,SJ-0194-M,13626,20131113,20131120,20131125,54,1,54
SO70752,BK-R89B-44,21951,20131114,20131121,20131126,2443,1,2443
SO70752,TI-R982,21951,20131114,20131121,20131126,33,1,33
SO70752,TT-R982,21951,20131114,20131121,20131126,4,1,4
SO70753,TI-R628,14321,20131114,20131121,20131126,25,1,25
SO70753,PK-7098,14321,20131114,20131121,20131126,2,1,2
SO70754,TI-R628,14124,20131114,20131121,20131126,25,1,25
SO70755,TI-M602,19579,20131114,20131121,20131126,30,1,30
SO70756,FE-6654,19090,20131114,20131121,20131126,22,1,22
SO70756,HL-U509-R,19090,20131114,20131121,20131126,35,1,35
SO70757,TT-R982,25913,20131114,20131121,20131126,4,1,4
SO70757,PK-7098,25913,20131114,20131121,20131126,2,1,2
SO70758,TT-R982,15823,20131114,20131121,20131126,4,1,4
SO70758,HL-U509-R,15823,20131114,20131121,20131126,35,1,35
SO70759,HL-U509-R,13044,20131114,20131121,20131126,35,1,35
SO70760,TI-T723,19582,20131114,20131121,20131126,29,1,29
SO70760,TT-T092,19582,20131114,20131121,20131126,5,1,5
SO70760,PK-7098,19582,20131114,20131121,20131126,2,1,2
SO70761,BK-M68S-38,19325,20131114,20131121,20131126,2320,1,2320
SO70761,PK-7098,19325,20131114,20131121,20131126,2,1,2
SO70762,BK-M68B-42,19903,20131114,20131121,20131126,2295,1,2295
SO70762,WB-H098,19903,20131114,20131121,20131126,5,1,5
SO70762,BC-M005,19903,20131114,20131121,20131126,10,1,10
SO70762,HL-U509-R,19903,20131114,20131121,20131126,35,1,35
SO70762,LJ-0192-L,19903,20131114,20131121,20131126,50,1,50
SO70763,BK-M68B-46,12618,20131114,20131121,20131126,2295,1,2295
SO70763,BC-M005,12618,20131114,20131121,20131126,10,1,10
SO70763,WB-H098,12618,20131114,20131121,20131126,5,1,5
SO70763,HL-U509-B,12618,20131114,20131121,20131126,35,1,35
SO70764,BK-M68B-38,19339,20131114,20131121,20131126,2295,1,2295
SO70764,FE-6654,19339,20131114,20131121,20131126,22,1,22
SO70764,HL-U509,19339,20131114,20131121,20131126,35,1,35
SO70765,BK-M68B-46,12816,20131114,20131121,20131126,2295,1,2295
SO70765,FE-6654,12816,20131114,20131121,20131126,22,1,22
SO70765,CL-9009,12816,20131114,20131121,20131126,8,1,8
SO70765,RA-H123,12816,20131114,20131121,20131126,120,1,120
SO70766,BK-M18B-48,15667,20131114,20131121,20131126,540,1,540
SO70766,FE-6654,15667,20131114,20131121,20131126,22,1,22
SO70766,RA-H123,15667,20131114,20131121,20131126,120,1,120
SO70767,GL-H102-L,11300,20131114,20131121,20131126,24,1,24
SO70767,HL-U509-R,11300,20131114,20131121,20131126,35,1,35
SO70768,HL-U509-R,11883,20131114,20131121,20131126,35,1,35
SO70769,TI-T723,27238,20131114,20131121,20131126,29,1,29
SO70769,TT-T092,27238,20131114,20131121,20131126,5,1,5
SO70769,HL-U509-R,27238,20131114,20131121,20131126,35,1,35
SO70770,TI-T723,26799,20131114,20131121,20131126,29,1,29
SO70771,TI-M602,23464,20131114,20131121,20131126,30,1,30
SO70772,TT-M928,23147,20131114,20131121,20131126,5,1,5
SO70772,TI-M602,23147,20131114,20131121,20131126,30,1,30
SO70772,PK-7098,23147,20131114,20131121,20131126,2,1,2
SO70772,RA-H123,23147,20131114,20131121,20131126,120,1,120
SO70773,TI-M602,16731,20131114,20131121,20131126,30,1,30
SO70773,SO-R809-L,16731,20131114,20131121,20131126,9,1,9
SO70774,BC-M005,14359,20131114,20131121,20131126,10,1,10
SO70774,WB-H098,14359,20131114,20131121,20131126,5,1,5
SO70774,RA-H123,14359,20131114,20131121,20131126,120,1,120
SO70775,BC-M005,12158,20131114,20131121,20131126,10,1,10
SO70775,WB-H098,12158,20131114,20131121,20131126,5,1,5
SO70775,HL-U509-B,12158,20131114,20131121,20131126,35,1,35
SO70776,BC-M005,21763,20131114,20131121,20131126,10,1,10
SO70776,WB-H098,21763,20131114,20131121,20131126,5,1,5
SO70776,HL-U509-B,21763,20131114,20131121,20131126,35,1,35
SO70777,BC-M005,21498,20131114,20131121,20131126,10,1,10
SO70777,WB-H098,21498,20131114,20131121,20131126,5,1,5
SO70777,RA-H123,21498,20131114,20131121,20131126,120,1,120
SO70778,BC-M005,20493,20131114,20131121,20131126,10,1,10
SO70778,WB-H098,20493,20131114,20131121,20131126,5,1,5
SO70778,SO-R809-M,20493,20131114,20131121,20131126,9,1,9
SO70779,TT-M928,27110,20131114,20131121,20131126,5,1,5
SO70780,FE-6654,13922,20131114,20131121,20131126,22,1,22
SO70780,HL-U509,13922,20131114,20131121,20131126,35,1,35
SO70781,FE-6654,13445,20131114,20131121,20131126,22,1,22
SO70781,SJ-0194-S,13445,20131114,20131121,20131126,54,1,54
SO70782,TI-R628,20800,20131114,20131121,20131126,25,1,25
SO70782,TT-R982,20800,20131114,20131121,20131126,4,1,4
SO70782,HL-U509-R,20800,20131114,20131121,20131126,35,1,35
SO70783,TI-R982,14201,20131114,20131121,20131126,33,1,33
SO70784,TI-R982,14156,20131114,20131121,20131126,33,1,33
SO70784,TT-R982,14156,20131114,20131121,20131126,4,1,4
SO70784,ST-1401,14156,20131114,20131121,20131126,159,1,159
SO70785,TI-R628,17955,20131114,20131121,20131126,25,1,25
SO70785,TT-R982,17955,20131114,20131121,20131126,4,1,4
SO70785,HL-U509,17955,20131114,20131121,20131126,35,1,35
SO70786,WB-H098,21826,20131114,20131121,20131126,5,1,5
SO70786,CL-9009,21826,20131114,20131121,20131126,8,1,8
SO70787,TI-M602,19368,20131114,20131121,20131126,30,1,30
SO70787,PK-7098,19368,20131114,20131121,20131126,2,1,2
SO70788,TI-R628,21870,20131114,20131121,20131126,25,1,25
SO70788,TT-R982,21870,20131114,20131121,20131126,4,1,4
SO70788,HL-U509-R,21870,20131114,20131121,20131126,35,1,35
SO70788,CA-1098,21870,20131114,20131121,20131126,9,1,9
SO70789,TI-M602,18015,20131114,20131121,20131126,30,1,30
SO70789,TT-M928,18015,20131114,20131121,20131126,5,1,5
SO70789,PK-7098,18015,20131114,20131121,20131126,2,1,2
SO70790,TT-M928,18016,20131114,20131121,20131126,5,1,5
SO70790,TI-M602,18016,20131114,20131121,20131126,30,1,30
SO70791,TI-R628,14815,20131114,20131121,20131126,25,1,25
SO70791,TT-R982,14815,20131114,20131121,20131126,4,1,4
SO70791,HL-U509-B,14815,20131114,20131121,20131126,35,1,35
SO70792,TT-T092,14530,20131114,20131121,20131126,5,1,5
SO70792,TI-T723,14530,20131114,20131121,20131126,29,1,29
SO70792,PK-7098,14530,20131114,20131121,20131126,2,1,2
SO70793,TT-T092,12324,20131114,20131121,20131126,5,1,5
SO70793,PK-7098,12324,20131114,20131121,20131126,2,1,2
SO70794,TI-M823,11702,20131114,20131121,20131126,35,1,35
SO70794,TT-M928,11702,20131114,20131121,20131126,5,1,5
SO70794,PK-7098,11702,20131114,20131121,20131126,2,1,2
SO70795,TI-M823,12962,20131114,20131121,20131126,35,1,35
SO70795,TT-M928,12962,20131114,20131121,20131126,5,1,5
SO70795,HL-U509,12962,20131114,20131121,20131126,35,1,35
SO70796,FE-6654,18356,20131114,20131121,20131126,22,1,22
